flag; num; time_ms; accl1; accl2; accl3; gyro1; gyro2; gyro3; mag1; mag2; mag3; bme_temp; bme_press; bme_humidity; bme_height; lux_board; lux_sp; state; lidar; crc
170;822;103154;65;8;2075;54;-49;-21;1829;516;561;21;98768;39;0.000000;276.292328;70.707497;6;2;53057
170;823;103248;76;-4;2067;58;-49;-22;1837;514;564;21;98768;39;0.000000;281.299103;72.407661;6;0;346
170;824;103342;68;11;2067;58;-55;-22;1827;518;556;21;98766;39;0.000000;277.951141;69.142235;6;0;56082
170;825;103528;71;6;2069;63;-45;-27;1831;524;569;21;98766;39;0.000000;278.617493;71.158516;6;1;60249
170;826;103631;73;18;2077;47;-60;-21;1830;503;543;21;98766;39;0.000000;279.955017;73.094505;6;2;42533
170;827;103723;62;39;2097;15;-83;-16;1823;508;542;21;98766;39;0.000000;276.292328;71.724701;6;0;62517
170;828;103826;137;-137;2075;-21;-151;59;1823;508;549;21;98766;39;0.000000;272.677826;71.951920;6;1;42448
170;829;104012;136;-99;2059;-10;-183;-114;1837;540;600;21;98766;39;0.000000;259.928223;72.865128;6;2;40694
170;830;104104;151;-109;2006;-121;-197;-70;1861;548;629;21;98766;39;0.000000;256.526917;71.271538;6;4;29197
170;831;104208;202;-81;2097;30;45;59;1867;554;638;21;98766;39;0.000000;261.488953;71.951920;6;4;58027
170;832;104302;201;-71;2099;-39;-102;106;1867;545;643;21;98766;39;0.000000;256.219910;71.951920;6;4;17914
170;833;104488;180;-141;2270;50;-107;-166;1856;552;642;21;98767;40;0.000000;246.878311;70.595001;6;2;5776
170;834;104580;205;-128;2232;112;-71;-70;1862;552;644;21;98767;40;0.000000;246.878311;68.477730;6;3;1574
170;835;104673;169;-45;2307;305;-14;-87;1863;546;627;21;98767;40;0.000000;249.854828;70.707497;6;4;57189
170;836;104787;242;9;2514;269;-242;-281;1867;550;644;21;98767;40;0.000000;247.767624;70.034142;6;6;2668
170;837;104973;237;64;2233;695;-262;-635;1850;541;635;21;98763;40;0.000000;261.176086;73.785263;6;15;53363
170;838;105066;422;434;2146;688;-484;-824;1861;558;643;21;98763;40;0.000000;281.299103;73.554581;6;22;22640
170;839;105159;648;549;1862;310;84;-645;1863;553;634;21;98763;40;0.000000;321.753418;73.554581;6;30;60881
170;840;105253;556;433;1770;302;336;-945;1860;559;644;21;98763;40;0.000000;372.475159;75.763863;6;38;17657
170;841;105461;64;497;1379;124;-381;-107;1862;549;638;21;98760;40;0.000000;399.851013;77.298500;6;53;38743
170;842;105554;219;748;1622;552;-324;-673;1866;558;639;21;98760;40;0.000000;408.801727;77.655350;6;56;2284
170;843;105647;163;725;1826;683;-183;154;1864;541;623;21;98760;40;0.000000;429.521912;76.116333;6;58;19287
170;844;105750;63;911;1812;728;-3;-490;1851;535;611;21;98760;40;0.000000;463.503021;77.417351;6;61;33970
170;845;105935;203;1114;1733;-17;-94;-606;1854;537;596;21;98760;40;0.000000;475.323273;75.998726;6;65;35872
170;846;106038;104;1134;1774;-113;-71;-733;1842;529;589;21;98764;40;0.000000;471.740234;77.061165;6;66;1594
170;847;106131;-52;988;1771;-208;-12;-348;1854;530;593;21;98764;40;0.000000;471.740234;78.252342;6;67;55631
170;848;106225;-7;926;1779;116;-170;-311;1858;530;612;21;98764;40;0.000000;467.012360;76.706024;6;65;37641
170;849;106413;11;1091;1782;217;-137;-312;1846;533;599;21;98764;40;0.000000;474.723907;76.942688;6;68;37027
170;850;106516;7;1020;1742;62;-30;221;1841;529;597;21;98764;40;0.000000;479.544495;76.234039;6;69;10349
170;851;106652;62;1117;1814;-269;232;621;1838;522;579;21;98757;40;0.000000;465.253723;78.252342;6;69;57951
170;852;106755;-29;964;1952;-598;17;1173;1826;513;558;21;98757;40;0.000000;435.971527;76.351875;6;68;25075
170;853;106941;288;587;1995;-557;53;981;1832;513;564;21;98757;40;0.000000;397.404297;76.942688;6;63;49625
170;854;107033;323;565;2010;-150;42;874;1835;526;573;21;98757;40;0.000000;403.305298;76.351875;6;62;28672
170;855;107136;340;413;2065;221;65;439;1841;535;589;21;98763;40;0.000000;419.533478;77.774521;6;62;23388
170;856;107230;166;607;2001;435;177;121;1849;531;591;21;98763;40;0.000000;440.333527;76.824287;6;63;63890
170;857;107417;196;389;2036;-499;-232;33;1845;534;590;21;98763;40;0.000000;408.298523;76.469803;6;65;15534
170;858;107510;253;329;2029;-907;14;73;1850;536;606;21;98763;40;0.000000;381.205475;76.706024;6;65;5580
170;859;107603;-40;17;1986;-705;-27;-175;1856;536;605;21;98763;40;0.000000;354.807770;77.417351;6;64;12780
170;860;107717;207;-35;2001;-5;45;-284;1855;544;599;21;98760;40;0.000000;343.816040;77.774521;6;65;64419
170;861;107902;449;105;1987;-142;69;190;1858;541;615;21;98760;40;0.000000;331.188721;73.439400;6;66;24233
170;862;107995;377;-201;2095;-410;702;859;1845;547;603;21;98760;40;0.000000;343.816040;76.116333;6;67;64067
170;863;108088;-36;-566;1739;-494;961;699;1863;537;607;21;98760;40;0.000000;383.072296;77.061165;6;67;37489
170;864;108181;-402;-330;1904;-597;1076;333;1850;538;600;21;98759;41;0.000000;413.362274;77.655350;6;68;60913
170;865;108390;-499;-592;2002;118;-552;198;1845;542;607;21;98759;41;0.000000;402.809753;78.132713;6;74;33448
170;866;108483;-311;-550;1953;286;-283;29;1855;533;590;21;98759;41;0.000000;397.404297;77.655350;6;73;59580
170;867;108575;-329;-489;1946;362;-164;-293;1853;538;605;21;98759;41;0.000000;386.363922;77.536285;6;71;56574
170;868;108678;-105;-447;2017;643;-713;-249;1849;530;591;21;98759;41;0.000000;369.764374;76.116333;6;70;61239
170;869;108874;4;-235;2058;143;-208;-244;1836;534;611;21;98763;41;0.000000;353.948822;74.828796;6;67;10217
170;870;108967;102;-273;2190;33;-320;-688;1841;540;605;21;98763;41;0.000000;335.611481;75.412376;6;66;47061
170;871;109059;256;-219;1985;118;-355;-170;1850;537;602;21;98763;41;0.000000;334.399048;75.412376;6;66;35155
170;872;109152;202;-220;2225;606;-11;288;1848;541;611;21;98763;41;0.000000;366.183899;75.529434;6;66;63855
170;873;109340;92;-17;2060;165;250;105;1842;531;597;21;98762;41;0.000000;378.886200;75.998726;6;67;33016
170;874;109445;135;51;2078;405;-10;-40;1844;528;601;21;98762;41;0.000000;390.164490;77.536285;6;68;28065
170;875;109537;39;-85;2075;218;-89;-3;1856;531;602;21;98762;41;0.000000;401.327240;76.116333;6;68;50590
170;876;109640;33;-34;2024;411;-264;31;1844;536;595;21;98762;41;0.000000;402.314880;76.706024;6;69;54979
170;877;109826;317;224;2011;251;-184;-243;1858;536;610;21;98762;41;0.000000;414.383575;77.061165;6;70;40317
170;878;109918;296;378;1985;471;-182;-167;1856;531;599;21;98762;41;0.000000;422.658630;78.132713;6;70;29661
170;879;110021;320;510;2011;479;-228;-318;1852;533;585;21;98762;41;0.000000;429.521912;78.013199;6;71;56738
170;880;110114;324;555;1948;594;-176;-379;1845;543;597;21;98762;41;0.000000;443.638245;76.824287;6;72;5557
170;881;110302;378;749;1965;295;-30;-508;1846;529;596;21;98762;41;0.000000;460.024780;78.372078;6;76;59284
170;882;110394;219;895;1923;131;6;-635;1853;538;605;21;98765;42;0.000000;483.198059;78.252342;6;78;61489
170;883;110487;203;890;1841;253;142;-685;1839;523;610;21;98765;42;0.000000;505.831268;78.491920;6;79;31602
170;884;110601;67;1039;1802;299;-131;-715;1851;533;604;21;98765;42;0.000000;517.625183;78.852165;6;79;15282
170;885;110797;-111;1233;1741;202;-312;-321;1840;529;612;21;98765;42;0.000000;524.996521;77.655350;6;82;45634
170;886;110889;-161;1048;1704;-430;161;373;1844;533;595;21;98762;42;0.000000;511.032440;77.061165;6;75;58141
170;887;110982;-146;872;1833;-407;217;1036;1852;534;604;21;98762;42;0.000000;503.254547;77.774521;6;82;12997
170;888;111075;72;836;2003;-275;167;1289;1846;544;609;21;98762;42;0.000000;478.938782;77.655350;6;81;15170
170;889;111274;559;485;2059;-383;177;1274;1843;533;607;21;98762;42;0.000000;465.253723;78.013199;6;77;20785
170;890;111367;489;407;2171;-215;597;1039;1837;533;585;21;98762;42;0.000000;483.198059;78.132713;6;76;2409
170;891;111460;371;412;2000;-193;404;558;1848;528;594;21;98762;42;0.000000;491.852814;79.092926;6;75;49159
170;892;111552;187;444;1922;-149;132;296;1845;532;599;21;98762;42;0.000000;500.693604;78.372078;6;76;50600
170;893;111759;234;485;1956;469;-584;443;1855;537;594;21;98762;42;0.000000;491.852814;78.731972;6;78;41087
170;894;111852;-27;603;1846;-385;370;435;1843;531;589;21;98762;42;0.000000;485.652191;80.060425;6;81;62266
170;895;111945;161;386;1973;-156;-386;454;1864;526;607;21;98762;42;0.000000;459.447998;77.774521;6;81;2819
170;896;112038;188;247;2083;-136;-273;142;1838;534;587;21;98762;42;0.000000;449.210510;79.092926;6;80;49825
170;897;112226;270;-115;1988;-499;758;170;1856;540;599;21;98762;42;0.000000;480.151093;80.668839;6;81;2219
170;898;112330;-115;-80;1937;165;619;395;1849;527;610;21;98762;42;0.000000;514.315979;80.303436;6;81;8196
170;899;112422;-155;56;2145;174;83;705;1843;534;600;21;98762;42;0.000000;505.831268;80.913017;6;82;40029
170;900;112514;69;-22;1887;-179;-183;638;1843;526;599;21;98762;42;0.000000;505.831268;82.759201;6;83;26739
